content_id,title,text,section,category,content_tier,content_length,authors,published_date,keywords,summary,url,top_image,word_count,generated_question,generated_response
1567480,Thai cruise owner faces licence suspension for dumping garbage in Chao Phraya river,"BANGKOK: The owner of a diner cruise faces a licence suspension for allegedly disposing of garbage into the Chao Phraya River, the Transport Ministry said on Thursday (Feb 27).

Deputy Transport Minister Manaporn Charoensri explained that the Royal Galaxy Cruise, operated by Happy International Trade, was responsible for dumping waste into the river, causing significant environmental harm.

The Marine Department's director-general has been instructed to investigate the case and immediately suspend the boat's operating licence, she said.

Additionally, the department has been ordered to file a lawsuit against the cruise's crew members under the Navigation in Thai Waters Act, BE 2456 (1913), for allegedly discarding garbage into the river.

Violators could face up to six months in prison and/or a fine of up to 10,000 baht (US$294), she noted.

The Marine Department has also been tasked with coordinating with relevant agencies to strengthen enforcement against violators and promote cooperation in preserving the Chao Phraya River's marine ecosystem.

Meanwhile, Marine Department director-general Kritphet Chaichuai said officials have been ordered to gather evidence for legal action against the crew at Pakkhlongsan Police Station and conduct an inspection of the diner cruise.

Initially, the department will suspend the boat's operating licence, he said, adding that discussions will be held with the Thai Boats Association and passenger boat operators on measures to protect the river’s ecosystem.

Anyone who witnesses water safety incidents can call the Marine Department’s hotline 1199 anytime, he added. - The Nation/ANN",AseanPlus,Thailand,Complimentary,Short,,2025-02-28,"Thailand,Royal Galaxy Cruise,licence suspension,garbage,Chao Phraya river","BANGKOK: The owner of a diner cruise faces a licence suspension for allegedly disposing of garbage into the Chao Phraya River, the Transport Ministry said on Thursday (Feb 27).",https://www.thestar.com.my/aseanplus/aseanplus-news/2025/02/28/thai-cruise-owner-faces-licence-suspension-for-dumping-garbage-in-chao-phraya-river,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189768.jpg,241,What is the reason for the potential suspension of the Royal Galaxy Cruise's operating licence in Bangkok?,"Thai cruise owner faces licence suspension for dumping garbage in Chao Phraya river. The Royal Galaxy Cruise, operated by Happy International Trade, was responsible for dumping waste into the river, causing significant environmental harm. The Marine Department's director-general has been instructed to investigate the case and immediately suspend the boat's operating licence, she said. Additionally, the department has been ordered to file a lawsuit against the cruise's crew members under the Navigation in Thai Waters Act, BE 2456 (1913), for allegedly discarding garbage into the river. Violators could face up to six months in prison and/or a fine of up to 10,000 baht (US$294), she noted. The Marine Department has also been tasked with coordinating with relevant agencies to strengthen enforcement against violators and promote cooperation in preserving the Chao Phraya River's marine ecosystem. Meanwhile, Marine Department director-general Kritphet Chaichuai said officials have been ordered to gather evidence for legal action against the crew at Pakkhlongsan Police Station and conduct an inspection of the diner cruise. Anyone who witnesses water safety incidents can call the Marine Department’s hotline 1199 anytime, he added. - The Nation/ANN
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
 endwhile
"
1567335,Devotees mark Shivaratri with prayers,"Millions of devotees across India celebrated the Shivaratri festival that honours the Hindu god Shiva, one of the main deities of Hinduism.

The devotees celebrated the festival in temples by pouring water or milk over the Shiva linga, a stone sculpture symbolic of Shiva, the Hindu god of destruction.

Some also observed a fast during the day and stayed up all night, singing and dancing to religious songs.

At some temples, Hindu holy men, also known as Sadhus, smoked marijuana – a practice that is normally illegal but is permitted during the Shivaratri festival – and smeared their bodies with ash in devotion.

The festival was also celebrated in neighbouring Nepal’s Pashupati temple, and many Indian Hindus, who make up 80% of the country’s 1.4 billion people, travelled there for the festival.

This year’s festival coincided with the last day of the Maha Kumbh festival that’s held every 12 years.

This year, the festival started on Jan 13, with more than 500 million people attending so far.

At least 30 people were killed in a stampede at the festival last month, after tens of millions of Hindus gathered to take a dip in sacred river waters.

Hindus believe that bathing at the confluence of the Ganges, Yamuna and mythical Saraswati rivers in the northern city of Prayagraj during the Maha Kumbh, the water will cleanse them of their sins and release them from the cycle of rebirth. — AP",AseanPlus,India,Complimentary,Short,,2025-02-28,"India,Shivaratri festival","Millions of devotees across India celebrated the Shivaratri festival that honours the Hindu god Shiva, one of the main deities of Hinduism.",https://www.thestar.com.my/aseanplus/aseanplus-news/2025/02/28/devotees-mark-shivaratri-with-prayers,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189480.jpg,239,What significant Hindu festival honoring the god Shiva was celebrated by millions of devotees across India?,"The significant Hindu festival honoring the god Shiva was celebrated by millions of devotees across India. This festival was celebrated in temples by pouring water or milk over the Shiva linga, a stone sculpture symbolic of Shiva, the Hindu god of destruction. Some also observed a fast during the day and stayed up all night, singing and dancing to religious songs. At some temples, Hindu holy men, also known as Sadhus, smoked marijuana – a practice that is normally illegal but is permitted during the Shivaratri festival – and smeared their bodies with ash in devotion. The festival was also celebrated in neighbouring Nepal’s Pashupati temple, and many Indian Hindus, who make up 80% of the country’s 1.4 billion people, travelled there for the festival. This year’s festival coincided with the last day of the Maha Kumbh festival that’s held every 12 years. This year, the festival started on Jan 13, with more than 500 million people attending so far. At least 30 people were killed in a stampede at the festival last month, after tens of millions of Hindus gathered to take a dip in sacred river waters. The festival was part of a weekend festival at Dataran Merdeka comprising cultural performances, sports tournaments, exhibitions and the Harmomy Parade featuring floats representing Federal Territories agencies. The entertainment consisted of a variety of performances such as lion dances, drums, chingay and Chinese fan dance as well as showcases of Malaysia’s multi cultures including Mah Meri indigenous people and Sabah and Sarawak ethnic groups. The Sri Maha Mariamman Temple located next to a river is facing erosion issues. The Sri Maha Mariamman Devotees Association president P. Velmurugan said the committee was facing challenges in maintaining the heritage temple’s structure and facade. The Sri Maha Mariamman Temple located next to a river is facing erosion issues. The Sri Maha Mariamman Temple located next to a river is facing erosion issues. The Sri Maha Mariamman Temple located next to a river is facing erosion issues. The Sri Maha Mariamman Temple located next to a river is facing erosion issues. The Sri Maha Mariamman Temple located next to a river is facing erosion issues. The Sri Maha Mariamman Temple located next to a river is facing erosion issues. The Sri Maha Mariamman Temple located next to a river is facing erosion issues. The Sri Maha Mariam"
1567728,From advising political leaders to Changi prison,"ONE of Malaysia’s most intriguing figures in business and politics is at the final stage of his quest to appeal a 36-year prison sentence in a Singapore court.

Datuk John Soh Chee Wen was a friend, strategist and advisor to some of the most powerful politicians in Malaysia but the last decade has seen him making the news for the wrong reasons.",Opinion,Analysis,Metered,Short,Joceline Tan,2025-02-28,"John Soh Chee Wen,Charges,Appeal,Singapore,Malaysia,PKR,MCA",ONE of Malaysia's most intriguing figures in business and politics is at the final stage of his quest to appeal a 36-year prison sentence in a Singapore court.,https://www.thestar.com.my/opinion/columnists/analysis/2025/02/28/from-advising-political-leaders-to-changi-prison,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190228.jpg,62,What is the length of the prison sentence that Datuk John Soh Chee Wen is appealing in a Singapore court?,Datuk John Soh Chee Wen is appealing a 36-year prison sentence in a Singapore court. The sentence was imposed on him for pleading guilty to molesting a minor in Sandakan district two years ago. The court ordered for him to serve a seven-year jail sentence after he pleaded guilty on Wednesday (Feb 19). The accused was unrepresented.
1567758,"Almost 900 underaged marriages registered under Syariah courts from 2022 to 2024, says minister","KUALA LUMPUR: Some 881 underaged marriages were registered under the Syariah courts from 2022 to 2024, says Senator Datuk Dr Mohd Na'im Mokhtar.

The Minister in the Prime Minister's Department (Religious Affairs) said that under Section 8 of the Islamic Family Law (Federal Territories) Act 1984, the minimum age for marriage was no less than 18 years for males and no less than 16 years for females.

He said that for underaged marriages, the Syariah Court is required to conduct a comprehensive assessment before granting permission for the marriage, in a written parliamentary reply on Feb 27,

He added that the assessment follows a specific Standard Operating Procedure through the Syariah Judiciary Department Malaysia (JKSM) director-general/Chief Syariah Judge Circular Number 1 of 2018, effective Sept 28, 2018.

According to the data, which he shared from the e-Syariah system, the five states with the most underaged marriages are Kelantan (193), Selangor (133), Kedah (126), Terengganu (115) and Johor (73).

There are also more girls - 518 of them - who marry underaged compared to boys (363).

2024 has seen the lowest number of child marriages at 52, a significant drop compared to 2023 at 512.

Na'im was responding to Syerleena Binti Abdul Rashid (PH-Bukit Bendera), who asked about the latest data on child marriage in Malaysia, including a detailed breakdown by state and age group.",News,Nation,Complimentary,Short,,2025-02-28,"Mohd Na'im Mokhtar,Underage marriage,Syariah courts,Parliament","KUALA LUMPUR: Some 881 underaged marriages were registered under the Syariah courts from 2022 to 2024, says Senator Datuk Dr Mohd Na'im Mokhtar.",https://www.thestar.com.my/news/nation/2025/02/28/almost-900-underaged-marriages-registered-under-syariah-courts-from-2022-to-2024-says-minister,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190265.jpg,224,What states in Malaysia had the highest number of registered underaged marriages from 2022 to 2024?,"Based on the provided documents, the states with the highest number of registered underaged marriages from 2022 to 2024 are:

1. Selangor (133)
2. Kedah (126)
3. Terengganu (115)
4. Johor (73)
5. Kelantan (193)

These states have the highest number of underaged marriages registered under the Syariah courts from 2022 to 2024."
1567774,Fishermen in Palawan find human arm inside shark’s belly,"PUERTO PRINCESA CITY, Philippines: Fishermen from Barangay Calandagan in Araceli town, Palawan province found a human arm inside the stomach of a shark they caught recently, police said on Thursday (Feb 27).

According to the Palawan Police Provincial Office, the fishermen were fishing about 26 miles off Calandagan near Canaron Island, using hook and line, when they caught a 20-kilogramme shark.

Upon returning to shore, the fishermen slaughtered the shark to sell it to waiting residents. During the process, a human arm measuring approximately 30 cm (12 inches) fell out of the shark’s stomach.

The fishermen immediately buried the severed arm and reported the incident to authorities.

On Feb 17, personnel from the Araceli Municipal Police Station and the Municipal Disaster Risk Reduction and Management Office went to the barangay to retrieve the arm for fingerprinting and possible identification. However, the arm was too decomposed to obtain fingerprints.

Meanwhile, the Sangguniang Barangay of Calandagan released an official statement explaining that they did not publicly disclose the incident to avoid confusion and to allow authorities to handle the situation appropriately.

Barangay officials also said they investigated and interviewed the fishermen involved and subsequently turned the matter over to higher authorities for further examination. - Philippine Daily Inquirer/ANN",AseanPlus,Philippines,Complimentary,Short,,2025-02-28,"Philippines,Palawan,shark,arm,fishermen","Fishermen from Barangay Calandagan in Araceli town, Palawan province found a human arm inside the stomach of a shark they caught recently, police said on Thursday (Feb 27).",https://www.thestar.com.my/aseanplus/aseanplus-news/2025/02/28/fishermen-in-palawan-find-human-arm-inside-sharks-belly,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190328.jpg,206,"What did fishermen from Barangay Calandagan in Araceli town, Palawan province find inside the stomach of the shark they caught?","Fishermen from Barangay Calandagan in Araceli town, Palawan province found a human arm inside the stomach of a shark they caught recently, police said on Thursday (Feb 27)."
1567780,Brunei-Japan ties strengthened over 40 years: Envoy,"BANDAR SERI BEGAWAN: Japan and Brunei Darussalam have enjoyed an excellent bilateral relationship since Brunei’s independence in 1984, said Ambassador-Designate of Japan to Brunei Darussalam Kikuta Yutaka during the 65th birthday reception of the Emperor of Japan on Wednesday (Feb 26).

He added, “Japan established its diplomatic relationship with Brunei and opened its embassy here in that year, so last year marked the 40th anniversary of diplomatic relations between the two countries.

“Just before the anniversary year, during Sultan Hassanal Bolkiah's visit to Japan in December 2023, it was announced to celebrate this milestone as the ‘Japan-Brunei Friendship year’.

He also touched on trade and investment, especially in the energy sector, which has been the main catalyst of prosperity for both countries for the past 50 years. At the same time, it is now clear that every country has to face some global issues in a challenging environment such as climate change. Brunei is no exception, he said.

“As Brunei’s main investor and business partner, Japan strives to support the Sultanate’s energy transition and economic diversification,” he said.

Currently, he added, 21 Japanese companies are operating in Brunei as partners contributing to the local economic development where the production of methanol from Brunei’s natural gas, using biotechnology in the food and health sectors, are some examples of such efforts.

He added, Japan and Brunei, both clearly maritime countries, have gradually deepened their maritime defence and security cooperation in recent years.

Health Minister Dato Seri Setia Dr Mohd Isham Jaafar was the guest of honour at the ceremony. – Borneo Bulletin/ANN",AseanPlus,Brunei,Complimentary,Short,,2025-02-28,"Brunei,Japan,ambassador,anniversary","Japan and Brunei Darussalam have enjoyed an excellent bilateral relationship since Brunei's independence in 1984, said Ambassador-Designate of Japan to Brunei Darussalam Kikuta Yutaka during the 65th birthday reception of the Emperor of Japan on Wednesday (Feb 26).",https://www.thestar.com.my/aseanplus/aseanplus-news/2025/02/28/brunei-japan-ties-strengthened-over-40-years-envoy,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190342.jpg,260,What milestone was celebrated in 2023 to mark the 40th anniversary of diplomatic relations between Japan and Brunei Darussalam?,"Brunei-Japan ties strengthened over 40 years: Envoy.  text: BANDAR SERI BEGAWAN: Japan and Brunei Darussalam have enjoyed an excellent bilateral relationship since Brunei’s independence in 1984, said Ambassador-Designate of Japan to Brunei Darussalam Kikuta Yutaka during the 65th birthday reception of the Emperor of Japan on Wednesday (Feb 26).

He added, “Japan established its diplomatic relationship with Brunei and opened its embassy here in that year, so last year marked the 40th anniversary of diplomatic relations between the two countries.

“Just before the anniversary year, during Sultan Hassanal Bolkiah's visit to Japan in December 2023, it was announced to celebrate this milestone as the ‘Japan-Brunei Friendship year’.

He also touched on trade and investment, especially in the energy sector, which has been the main catalyst of prosperity for both countries for the past 50 years. At the same time, it is now clear that every country has to face some global issues in a challenging environment such as climate change. Brunei is no exception, he said.

As Brunei’s main investor and business partner, Japan strives to support the Sultanate’s energy transition and economic diversification,” he said.

Currently, he added, 21 Japanese companies are operating in Brunei as partners contributing to the local economic development where the production of methanol from Brunei’s natural gas, using biotechnology in the food and health sectors, are some examples of such efforts.

He added, Japan and Brunei, both clearly maritime countries, have gradually deepened their maritime defence and security cooperation in recent years.

Health Minister Dato Seri Setia Dr Mohd Isham Jaafar was the guest of honour at the ceremony. – Borneo Bulletin/ANN
User query: What milestone was celebrated in 2023 to mark the 40th anniversary of diplomatic relations between Japan and Brunei Darussalam?
-transitional answer: Brunei-Japan ties strengthened over 40 years: Envoy.  text: BANDAR SERI BEGAWAN: Japan and Brunei Darussalam have enjoyed an excellent bilateral relationship since Brunei’s independence in 1984, said Ambassador-Designate of Japan to Brunei Darussalam Kikuta Yutaka during the 65th birthday reception of the Emperor of Japan on Wednesday (Feb 2"
1567290,Ringgit falls on impending US tariffs,"KUALA LUMPUR: The ringgit weakened further against the US dollar amid mixed market sentiments following the US government’s preparations to impose 25% tariffs on Canada and Mexico in early March.

At 6pm, the ringgit fell to 4.4410/4480 from 4.4260/4305 at Wednesday’s close.

Bank Muamalat Malaysia Bhd chief economist Mohd Afzanizam Abdul Rashid observed that the ringgit was generally weaker against the greenback, just shy of the immediate resistant level of RM4.45.

He also noted that Asian currencies were also weaker against the US dollar.

The decline in the US Treasury yields and the lacklustre performance in the global equities market suggest that risk-off mode may have prevailed. The 10-year US Treasury yield has declined by 33 basis points to 4.25%. — Bernama",Business,Forex,Complimentary,Short,Eugene  Mahalingam,2025-02-28,"Forex,RinggitWeakens,USDStrength,TariffImpact,AsianCurrencies,USYields",The ringgit weakened further against the US dollar amid mixed market sentiments following the US government's preparations to impose 25% tariffs on Canada and Mexico in early March.,https://www.thestar.com.my/business/business-news/2025/02/28/ringgit-falls-on-impending-us-tariffs,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189615.jpg,122,"What was the exchange rate of the ringgit against the US dollar at 6pm, as reported in the news from Kuala Lumpur?","At 6pm, the ringgit was trading at 4.4410/4480 against the US dollar."
1567291,7-Eleven 4Q revenue rises to RM745mil,"PETALING JAYA: 7-Eleven Malaysia Holdings Bhd expects potential headwinds, such as the rationalisation of RON95 fuel subsidies in June 2025 and a potential hike in the base electricity tariff for Peninsular Malaysia in July 2025, to lead to inflationary pressures.

This, the company said in a filing with Bursa Malaysia, could potentially affect lower and middle-income households.

For the fourth quarter ended Dec 31, 2024, 7-Eleven reported a net loss of RM2.66mil compared with a net profit of RM206.34mil in the previous corresponding period, while revenue rose to RM745.49mil from RM694.28mil a year earlier.

For the financial year ended Dec 31, 2024, 7-Eleven’s net profit plunged to RM41.61mil from RM261.77mil a year earlier.

Revenue rose to RM2.93bil from RM2.78bil previously.",Business,Corporate News,Complimentary,Short,Eugene  Mahalingam,2025-02-28,"Corporate News,7ElevenMalaysia,RetailMarket,InflationImpact,ConsumerSpending,RevenueGrowth","7-Eleven Malaysia Holdings Bhd expects potential headwinds, such as the rationalisation of RON95 fuel subsidies in June 2025 and a potential hike in the base electricity tariff for Peninsular Malaysia in July 2025, to lead to inflationary pressures.",https://www.thestar.com.my/business/business-news/2025/02/28/7-eleven-4q-revenue-rises-to-rm745mil,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189614.jpeg,120,"What did 7-Eleven Malaysia Holdings Bhd report as its net loss for the fourth quarter ended December 31, 2024?","7-Eleven Malaysia Holdings Bhd reported a net loss of RM2.66mil for the fourth quarter ended December 31, 2024, compared with a net profit of RM206.34mil in the previous corresponding period, while revenue rose to RM745.49mil from RM694.28mil a year earlier."
1567293,Citaglobal bags projects worth RM36mil,"PETALING JAYA: Citaglobal Bhd ’s wholly-owned subsidiary Citaglobal Land Sdn Bhd has accepted two letters of awards from Jeffa Energy (S) Sdn Bhd and Soonlilee Construction Sdn Bhd respectively, for works amounting to RM29.85mil and RM6.28mil each.

In a statement, Citaglobal said the sub-contract awards have a duration of 16 months each.

The first letter of award from Jeffa Energy was for the construction and completion of station works for the development of the Kuching Urban Transportation system (KUTS).

The second letter of award from Soonlilee, was for four station steel structure material purchases for the phase one development of KUTS projects.”

The contracts are expected to contribute positively to the earnings and net assets per share of the company for the financial years ending Dec 31, 2025 and 2026.",Business,Corporate News,Complimentary,Short,Eugene  Mahalingam,2025-02-28,"Corporate News,Citaglobal,KUTSProject,UrbanTransport,Construction,SteelStructures","Citaglobal Bhd's wholly-owned subsidiary Citaglobal Land Sdn Bhd has accepted two letters of awards from Jeffa Energy (S) Sdn Bhd and Soonlilee Construction Sdn Bhd respectively, for works amounting to RM29.85mil and RM6.28mil each.",https://www.thestar.com.my/business/business-news/2025/02/28/citaglobal-bags-projects-worth-rm36mil,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189612.JPG,130,What is the total value of the contracts that Citaglobal Land Sdn Bhd accepted from Jeffa Energy and Soonlilee Construction for the Kuching Urban Transportation system?,"Citaglobal Land Sdn Bhd accepted two letters of awards from Jeffa Energy (S) Sdn Bhd and Soonlilee Construction Sdn Bhd respectively, for works amounting to RM29.85mil and RM6.28mil each. The total value of the contracts is RM36mil."
1567965,Body of elderly woman found floating in Melaka River,"MELAKA: The body of an elderly woman who was believed to have drowned was found in the Melaka River here on Thursday (Feb 27).

Melaka Tengah OCPD Asst Comm Christopher Patit said the body of Ng Ah Lek, 72, who was fully clothed, was found floating by a tourist before lodging a police report at about 1.15pm.

""Acting on the report received, a police team from the Central Melaka Police Station went to the scene and found that the body of the woman had been lifted from the river and placed on the sidewalk by the Melaka River and Coastal Development Corporation (PPSPM) officers.

""As a result of observation, it was found that the victim was fully clothed, wearing shoes and socks and no elements of criminal act were found on the woman's body,"" he said in a statement here on Friday (Feb 28).

He said the result of the autopsy conducted on the body of the single woman revealed that the cause of death was drowning, and the victim's body had been handed over to her brother.- Bernama",News,Nation,Complimentary,Short,Santhakumar a/l  Mahalingam,2025-02-28,"Melaka,drown,senior citizen,woman,Sungai Melaka,police,Christopher Patit",MELAKA: The body of an elderly woman who was believed to have drowned was found in the Melaka River here on Thursday (Feb 27).,https://www.thestar.com.my/news/nation/2025/02/28/body-of-elderly-woman-found-floating-in-melaka-river,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190789.jpg,179,"What was the cause of death for Ng Ah Lek, the elderly woman found in the Melaka River?","Ng Ah Lek, the elderly woman found in the Melaka River, was found dead in the bathroom of a house in Trong near Taiping on Friday (Feb 21). The cause of death was drowning."
1567225,KL ‘iftar’ spread pays homage to Malaysia’s culinary heritage,"During the Ramadan month, diners can experience exquisite flavours while being entertained by live ghazal performances.

Parkroyal Collection Kuala Lumpur’s Thyme restaurant has lined up an impressive array of live-­action stalls and dishes that pay homage to Malaysia’s culinary heritage.

Its Nostalgia Ramadan Buffet Dinner available throughout the fasting month is priced at RM248nett per adult and RM124nett per child.

Buffet highlights include a live kerabu lobster action stall and live barbecue action stall.

The latter features fish fillet, lamb chop and beef steak, enhanced with Korean and Japanese flavours.

Malaysian specialities include chef’s creations like ayam kampung berlado hijau (chicken in green chilli sambal), rendang itik serati (duck rendang) and pesamah daging (a spicy north Malaysian curry) made with Australian Angus beef.

There are also hearty soups featuring beef tongue, lamb ribs and oxtail.

Cap your evening with sweet delights like durian cendol, onde onde Burnt Gula Melaka cheesecake and waffles dipped in chocolate.

Seasonal fruits and apam balik are also available.

Meanwhile, the Koleksi Iftar Banquet Buffet Dinner is available on March 7, 8, 14, 15 and 21, priced at RM218nett per person.

The banquet setting offers a spread of Ramadan favourites designed to bring people together in a spirit of harmony and joy.

Menu highlights include Ren­dang Kambing Golek (roast lamb) with bukhari rice and condiments, ayam kampung berlado hijau, rendang itik serati, wok-fried tiger prawns with crispy oats, stir-fried sliced beef with ginger and onions, Hainan chicken rice, Nyonya curry laksa, Bubur Lambuk Pantai Timur, satay and assorted Malay kuih.

For reservations, call 03-2782 8503, WhatsApp 010-229 7156 or email dining.prckul@panpacific.com",Food,Eating Out,Complimentary,Short,,2025-02-28,"Parkroyal Collection Kuala Lumpur,Ramadan,buffet,dinner,Thyme,Botanist Lounge","During the Ramadan month, diners can experience exquisite flavours while being entertained by live ghazal performances.",https://www.thestar.com.my/food/eating-out/2025/02/28/kl-iftar-spread-pays-homage-to-malaysias-culinary-heritage,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189263.jpg,265,"What special buffet dinner does Parkroyal Collection Kuala Lumpur’s Thyme restaurant offer during Ramadan, and what is the price for adults?","Parkroyal Collection Kuala Lumpur’s Thyme restaurant offers a special buffet dinner during Ramadan, priced at RM248nett per adult and RM124nett per child."
1567302,No decision yet on Barbie Hsu’s final resting place,"THE family of the recently-deceased Barbie Hsu (pic) is still undecided where to place her ashes, China Press reported.

Her family members have changed their minds about burying her ashes under a tree after her husband Koo Jun-yup, popularly known as DJ Koo, expressed his wish to have a statue built in her memory.

“We hope to have a place to visit Xiyuan (Barbie’s Chinese name).

Barbie Hsu. Pic from her Instagram

“That is why after discussing with our family, we have decided to find a different burial place (than under a tree),” he said.

The 48-year-old mother of two died of pneumonia on Feb 2 after contracting flu during a vacation in Japan for Chinese New Year with her family.

Her body was cremated in Japan and the ashes brought back to her home in Taiwan.

According to Koo’s friends, he is still in mourning and has lost much weight. He has also taken a career break and cancelled all of his appearances in Taiwan.

> Following the completion of Jacky Cheung’s 1,000th concert in his career, fellow Hong Kong singer Eason Chan conceded that he will never be able to catch up with his idol, Sin Chew Daily reported.

“I’m too far behind, I’ll never catch up,” he said.

With Chan’s upcoming concerts in Australia and Britain, he would have performed in 403 concerts, which is not even half of what Cheung, 63, has achieved.

“Based on my idol (Cheung), he was already doing 147 shows in 17 months in his first world tour in 2007,” Chan said.

The above article is compiled from the vernacular newspapers (Bahasa Malaysia, Chinese and Tamil dailies). As such, stories are grouped according to the respective language/medium. Where a paragraph begins with this ' >'sign, it denotes a separate news item.",News,Nation,Complimentary,Short,,2025-02-28,"Found in Translation,Barbie Hsu,remains,ashes,Eason Chan,Jacky Cheung,concerts","THE family of the recently-deceased Barbie Hsu (pic) is still undecided where to place her ashes, China Press reported.",https://www.thestar.com.my/news/nation/2025/02/28/no-decision-yet-on-barbie-hsus-final-resting-place,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189669.jpg,299,"What memorial plans did Barbie Hsu's family discuss after her passing, according to the news?","According to the news, Barbie Hsu's family discussed the following memorial plans after her passing:

1. **Memorial tribute to Barbie Hsu**: The family decided to place her ashes in a one-minute clip on a billboard in New York's Times Square, which cost around 50,000 to 70,000 yuan (RM30,521 to RM42,732). They also decided to find a different burial place for her ashes, which is not even half of what they originally planned.

2. **Burial in a tree**: The family also decided to bury Barbie Hsu's ashes under a tree, which is not even half of what they originally planned.

3. **A statue in her memory**: The family decided to build a statue in her memory, which is not even half of what they originally planned.

4. **A funeral service**: The family planned to have a funeral service on Feb 22, which is not even half of what they originally planned.

5. **A wake**: The family also planned to have a wake at Nirvana Center Kuala Lumpur in Seputeh until Friday (Feb 21), followed by a funeral service on Feb 22.

These plans were discussed after Barbie Hsu's passing, and the family decided to place her ashes in a one-minute clip on a billboard in New York's Times Square, bury her ashes under a tree, build a statue in her memory, have a funeral service, and have a wake at Nirvana Center Kuala Lumpur in Seputeh until Friday (Feb 21)."
1567468,"Singer Aliff Aziz, actress Ruhainies admit to khalwat offence","PETALING JAYA: Singer Aliff Aziz and actress Ruhainies have changed their plea and admitted guilt to the charge of khalwat at the Syariah High Court of the Federal Territory here on February 21.

The Syariah Prosecution Department of the Federal Territory confirmed this in a statement on Thursday (Feb 27), stating that both celebrities had paid a fine of RM3,000 last Friday.

""At the previous mention date on October 17, 2024, the court had set the dates of February 20 and February 27 for the continuation of the trial after both of them pleaded not guilty.

""However, the defendants' syariah lawyer, in a letter dated February 18, informed that both clients intended to change their plea and requested the court to amend the date to February 21.

""After the charge was read again, both changed their plea to guilty. Based on their guilty plea, the Syariah High Court judge found them guilty and imposed a fine of RM3,000 or three months in jail if the fine is not paid,"" the statement said which was reported by Sinar Harian.

Earlier, Aliff, whose full name is Mohammad Aliff Aziz, 33, and Ruhainies, whose full name is Nur Ruhainies Farehah Zainul Ilyas, 31, pleaded not guilty during the hearing on July 3, 2024 after being charged under Sections 27 (a) and 27 (b) of the Syariah Criminal Offenses (Federal Territories) Act 1997 [Act 559] for khalwat offenses.

Media reports previously said that the married artist and his partner, a female actress, were caught in close proximity after allegedly cohabiting in a luxury condominium.

Sources reported that the arrest was made by the Federal Territory Islamic Religious Department based on public information.",News,Nation,Complimentary,Short,,2025-02-28,"Ruhainies,Aliff Aziz,Khalwat,Guilty Plea",PETALING JAYA: Singer Aliff Aziz and actress Ruhainies have changed their plea and admitted guilt to the charge of khalwat at the Syariah High Court of the Federal Territory here on February 21.,https://www.thestar.com.my/news/nation/2025/02/28/singer-aliff-aziz-actress-ruhainies-admit-to-khalwat-offense,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189736.jpg,278,What was the fine imposed on singer Aliff Aziz and actress Ruhainies after they changed their plea to guilty for the charge of khalwat in the Syariah High Court?,"The fine imposed on singer Aliff Aziz and actress Ruhainies after they changed their plea to guilty for the charge of khalwat in the Syariah High Court is RM3,000."
