content_id,title,text,section,category,content_tier,content_length,authors,published_date,keywords,summary,url,top_image,word_count,generated_question
1567817,Four inspectors among 16 cops fired in January over disciplinary issues,"MELAKA: Four police inspectors were among 16 cops who were terminated from the force in January of this year, says Bukit Aman’s Integrity and Standards Compliance Department (JIPS).

JIPS director Comm Datuk Seri Azri Ahmad said that the dismissals involved the four senior officers while the remaining 12 were lower-ranking personnel and another 114 faced disciplinary action for various offences in the same month.

“The majority of those dismissed were involved in drug-related offences, either for possession or drug use as confirmed through urine screening tests that returned positive results.

""These individuals were subsequently convicted in court before their services were discontinued,"" he said at a press conference at the Melaka police headquarters in Bukit Beruang here on Friday (Feb 28) after the Melaka police chief handing over of duties ceremony.

Acting Melaka police chief Senior Asst Comm Datuk Md Nazri Zawawi handed over his duties to incoming state chief Deputy Comm Datuk Dzulkhairi Mukhtar.

Comm Azri noted that those dismissed had undergone the required disciplinary proceedings, which ended with termination from the service.

Meanwhile, DCP Dzulkhairi said that his primary focus upon assuming office would be to collaborate with various Federal agencies to ensure a conducive environment for tourists visiting the historic state.

“This includes ensuring smooth traffic flow without complaints and importantly ensuring the safety of tourists.

“There must be no criminal threats or concerns and we aim to reduce the ‘fear factor’ among tourists although crime rates in Melaka are already low,” he added.",News,Nation,Complimentary,Short,,2025-02-28,"Courts Crime,Melaka,Police,Discipline,Fired,JIPS,Azri Ahmad","MELAKA: Four police inspectors were among 16 cops who were terminated from the force in January of this year, says Bukit Aman's Integrity and Standards Compliance Department (JIPS).",https://www.thestar.com.my/news/nation/2025/02/28/four-inspectors-among-16-cops-fired-in-january-over-disciplinary-issues,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190417.jpg,247,How many police inspectors were among the 16 cops terminated from the force in January 2023 in Melaka?
1567334,Tourists step into N. Korea after five-year freeze,"A small group of foreign tourists has visited North Korea in the past week, making them the first international travellers to enter the country in five years except for a group of Russian tourists who went to the North last year.

The latest trip indicates North Korea may be gearing up for a full resumption of its international tourism to bring in much-needed foreign currency to revive its struggling economy, experts say.

The Beijing-based travel company Koryo Tours said it arranged a five-day trip from Feb 20 to Feb 24 for 13 international tourists to the northeastern North Korean border city of Rason, where the country’s special economic zone is located.

Koryo Tours general manager Simon Cockerell said the travellers from the United Kingdom, Canada, Greece, New Zealand, France, Germany, Austria, Australia and Italy crossed by land from China.

He said that in Rason, they visited factories, shops, schools and the statues of Kim Il-sung and Kim Jong-il, the late grandfather and father of current leader Kim Jong-un.

“Since January of 2020, the country has been closed to all tourists, and we are glad to have finally found an opening in the Rason area, in the far north of North Korea,” Cockerell said.

“Our first tour has been and gone, and now more tourists on both group and private visits are going in, arranging trips.”

After the pandemic began, North Korea quickly banned tourists, jetted out diplomats and severely curtailed border traffic in one of the world’s most draconian Covid-19 restrictions.

But since 2022, North Korea has been slowly easing curbs and reopening its borders.

In February 2024, North Korea accepted about 100 Russian tourists, the first foreign nationals to visit the country for sightseeing. — AP",AseanPlus,North Korea,Complimentary,Short,,2025-02-28,"North Korea,foreign tourists","A small group of foreign tourists has visited North Korea in the past week, making them the first international travellers to enter the country in five years except for a group of Russian tourists who went to the North last year.",https://www.thestar.com.my/aseanplus/aseanplus-news/2025/02/28/tourists-step-into-n-korea-after-five-year-freeze,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189478.jpg,287,What was the purpose of the recent visit by 13 international tourists to North Korea's Rason city?
1567275,Qantas splurges on first post Covid dividends,"SYDNEY: Australia’s Qantas Airways has showered investors with its first post-pandemic ordinary dividend, and a special dividend, for the first time in a quarter of a century.

The airline reported strong demand across its budget and full-service operations.

The flag carrier’s shares soared as much as 8% to A$9.60, marking their biggest intraday gain since Oct 13, 2022. The stock was among the biggest gainers in the ASX 200 benchmark, which traded 0.6% higher as at 0047 GMT.

It declared an interim dividend of 16.5 Australian cents per share, the first payout since it paid 13 cents in September 2019.

A special dividend of 9.9 cents apiece was also announced for the first time since fiscal 2000.

“Our financial strength means we are now in a position to pay our shareholders dividends for the first time in almost six years,” Qantas chief executive officer Vanessa Hudson said.

The group added 11 new and five used aircraft in the six months to December, and yesterday announced cabin upgrades for 42 Boeing 737 aircraft to align them with incoming new aircraft cabins.

Qantas expects its first ultra long-haul “Project Sunrise” Airbus A350-1000 jet, designed for non-stop Sydney-London flights, in the second half of 2026.

The carrier reported an 11% year-on-year growth in underlying profit before tax for the six months that ended Dec 31 (1H25), to A$1.39bil (US$875.42mil).

Qantas reported a 6.6% fall in international fares across the group, and a 0.8% rise in domestic fares, noting that the rise was below inflation.

The airline forecast growth of between 3% and 5% in domestic unit revenue in 2H25, compared with 5% growth in 1H25.

It expects international unit revenue to stay flat. — Reuters",Business,Corporate News,Complimentary,Short,,2025-02-28,"Corporate News,QantasAirways,DividendPayout,AviationGrowth,InvestorReturns,ProjectSunrise,AirlineExpansion","Australia's Qantas Airways has showered investors with its first post-pandemic ordinary dividend, and a special dividend, for the first time in a quarter of a century.",https://www.thestar.com.my/business/business-news/2025/02/28/qantas-splurges-on-first-post-covid-dividends,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189634.jpeg,282,What is the total amount of the ordinary and special dividend declared by Qantas Airways for its shareholders?
1567274,Nissan to replace CEO after failed Honda deal,"TOKYO: Nissan Motor Co is drawing up plans to replace its chief executive officer (CEO) following another dismal set of earnings and the collapse of talks to combine with Honda Motor Co, according to people familiar with the matter.

Nissan directors are gauging interest in potential candidates to succeed Makoto Uchida, the 22-year company veteran who’s been chief executive officer since late 2019, one of the people said, asking not to be identified because the deliberations are private. Nissan declined to comment.

Uchida, 58, told reporters earlier this month that while he was prepared to relinquish his position if asked, he didn’t want to step down before steadying Nissan’s business.

He braced investors for an 80 billion yen net loss for the fiscal year ending in March, a far cry from the 380 billion yen net profit he was forecasting just nine months ago.

Nissan is staring down a record debt bill coming due next year with all three major credit graders having cut its ratings to junk. — Bloomberg",Business,Corporate News,Complimentary,Short,Eugene  Mahalingam,2025-02-28,"Corporate News,NissanShakeup,CEOTransition,AutomakerCrisis,LeadershipChange,EarningsDecline,AutoIndustry,DebtChallenges","Nissan Motor Co is drawing up plans to replace its chief executive officer (CEO) following another dismal set of earnings and the collapse of talks to combine with Honda Motor Co, according to people familiar with the matter.",https://www.thestar.com.my/business/business-news/2025/02/28/nissan-to-replace-ceo-after-failed-honda-deal,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189635.jpeg,170,What is the reason Nissan Motor Co is considering replacing its CEO Makoto Uchida?
1567416,"Mexico to extradite to U.S. convicted drug kingpin Caro Quintero, other suspected cartel members","MEXICO CITY (Reuters) - Mexico will extradite to the United States drug lord Rafael Caro Quintero, convicted of murdering a U.S. anti-narcotics agent in 1985, and more than two dozen other suspected cartel members, sources told Reuters on Thursday.

Caro Quintero, a co-founder of the Guadalajara Cartel, one of Latin America's most powerful drug trafficking organizations during the 1980s, spent 28 years in prison for the brutal murder and torture of former U.S. Drug Enforcement Administration (DEA) agent Enrique ""Kiki"" Camarena, one of the most notorious killings in Mexico's bloody narco wars.

Caro Quintero has previously denied involvement in the killing of Camarena. He was released in 2013 on a technicality by a Mexican judge and returned to trafficking before he was eventually captured by Mexican authorities in 2022.

Mexico on Thursday also extradited Miguel Angel Trevino Morales, known as Z-40, and Oscar Omar Trevino Morales, known as Z-42, two suspected former leaders of the violent Los Zetas drug cartel to the United States, the Webb County Sheriff's Office in Texas said. They were detained by Mexico's military in 2013 and 2015, respectively.

(Reporting by Drazen Jorgic, Laura Gottesdiener and Lizbeth Diaz; Editing by Anthony Esposito)",News,World,Complimentary,Short,,2025-02-28,,"MEXICO CITY (Reuters) -     Mexico will extradite to the United States drug lord Rafael Caro Quintero, convicted of murdering a U.S. anti-narcotics agent in 1985, and more than two dozen other suspected cartel members, sources told Reuters on Thursday.",https://www.thestar.com.my/news/world/2025/02/28/mexico-to-extradite-to-us-convicted-drug-kingpin-caro-quintero-other-suspected-cartel-members,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189606.jpg,196,"Who is the drug lord being extradited from Mexico to the United States for the murder of U.S. anti-narcotics agent Enrique ""Kiki"" Camarena?"
1567733,Russia says it foiled Ukrainian assassination plot against senior Putin-linked Orthodox priest,"MOSCOW (Reuters) - Russia's Federal Security Service (FSB) said on Friday it had foiled an attempt by Ukraine's military intelligence service to assasinate Tikhon Shevkunov, a senior priest in Russia's Orthodox Church.

There was no immediate reaction from Kyiv to the allegation.

Shevkunov, who has been described in Russian media reports for years as ""Putin's confessor"" - something he has neither confirmed nor denied - has maintained a public acquaintance with President Vladimir Putin since the late 1990s and the Kremlin has said the two men know each other well.

In 2023, he was appointed metropolitan of Crimea, becoming one of the top Russian Orthodox Church officials on the peninsula, which Russia annexed from Ukraine in 2014.

The FSB said in a statement it had detained one Russian and one Ukrainian man in connection with the plot and had confiscated an improvised explosive device. It said the two suspects, whom it did not name, had confessed.

It said that the two men, who it said had been recruited by Ukraine using the Telegram messenger service, had been plotting the assassination attempt since mid 2024 and had planned to kill Shevkunov in Moscow.

Ukraine has taken responsibility for a number of assassinations in Russia since the start of the war in 2022, including pro-Moscow Ukrainian blogger Vladlen Tatarsky in April 2023, and the head of Russia's Nuclear, Biological and Chemical Protection Troops, Igor Kirillov, in December 2024.

(Reporting by Reuters; Writing by Felix Light; Editing by Andrew Osborn)",News,World,Complimentary,Short,,2025-02-28,,"MOSCOW (Reuters) -     Russia's Federal Security Service (FSB) said on Friday it had foiled an attempt by Ukraine's military intelligence service to assasinate Tikhon Shevkunov, a senior priest in Russia's Orthodox Church.",https://www.thestar.com.my/news/world/2025/02/28/russia-says-it-foiled-ukrainian-assassination-plot-against-senior-putin-linked-orthodox-priest,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190238.jpg,247,"What role does Tikhon Shevkunov hold in the Russian Orthodox Church, and what recent event involved him according to the FSB?"
1567743,"Pope Francis, two weeks into hospital stay, continues slow recovery","VATICAN CITY (Reuters) - Pope Francis, who has been hospitalised for two weeks battling double pneumonia, has spent another peaceful night and is now resting, the Vatican said on Friday.

Francis, 88, was admitted to Rome's Gemelli hospital on February 14 with what was originally described as a bronchitis and was later revealed to have developed into something more serious.

In a medical update on Thursday, the Vatican said the pontiff's condition had ""continued to show improvement"" but his prognosis remained guarded due to a complex clinical picture.

A Vatican official, who did not wish to be named because he was not authorised to discuss the pope's health, noted that Thursday's statement was the second consecutive one that did not describe the pope's condition as ""critical"".

""Maybe we can say he has passed the most critical phase,"" said the official.

Cardinal Michael Czerny, head of the Vatican's human development office, said in an interview with Italy's La Stampa newspaper that Francis was getting better, albeit ""slower than what we would like"".

Francis, who has been pope since 2013, has suffered several bouts of ill health over the past two years. He is prone to lung infections because he developed pleurisy as a young adult and had part of one lung removed.

Double pneumonia is a serious infection of both lungs that can inflame and scar them, making it difficult to breathe. The Vatican said Francis suffered a ""prolonged asthma-like respiratory crisis"" on Saturday, but there have been no repeats.

(Reporting by Alvise Armellini; Editing by Giulia Segreti and Frances Kerry)",News,World,Complimentary,Short,,2025-02-28,,"VATICAN CITY (Reuters) -     Pope Francis, who has been hospitalised for two weeks battling double pneumonia, has spent another peaceful night and is now resting, the Vatican said on Friday.",https://www.thestar.com.my/news/world/2025/02/28/pope-had-another-peaceful-night-and-is-resting-vatican-says,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190254.jpg,260,What illness has Pope Francis been battling that led to his hospitalization at Rome's Gemelli hospital?
1567871,"Cyclone Garance hits French island of La Reunion, blowing away roofs","NAIROBI (Reuters) - Cyclone Garance slammed into the French overseas territory of La Reunion with top wind speeds of 155 kph (96 mph) on Friday, blowing away roofs and cutting power and access to drinking water for many residents.

The island's prefect, Patrice Latron, said there were no reports so far of any deaths.

The cyclone made landfall on the north of the Indian Ocean island, which lies off Madagascar, and was making its way towards the southern part of the island.

The prefecture said 145,000 households - about 30% of the electricity utility's clients - had lost power just an hour after the cyclone hit, and 10% had no access to drinking water.

The prefecture said the worst of the storm had passed and the alert had been downgraded from the highest level, purple, to red. A mandatory order to stay indoors remained in place.

In nearby Mauritius, authorities reopened the airport after the threat from the storm eased.

(Reporting by Ammu Kannampilly in Nairobi and Ingrid Melander in Paris; Writing by Hereward Holland, Ingrid Melander; Editing by Christopher Cushing, Stephen Coates and Frances Kerry)",News,World,Complimentary,Short,,2025-02-28,,"NAIROBI (Reuters) -     Cyclone Garance slammed into the French overseas territory of La Reunion with top wind speeds of 155 kph (96 mph) on Friday, blowing away roofs and cutting power and access to drinking water for many residents.",https://www.thestar.com.my/news/world/2025/02/28/cyclone-garance-hits-french-island-of-la-reunion-blowing-away-roofs,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190531.jpg,186,What was the top wind speed recorded when Cyclone Garance hit La Reunion?
1567899,Serb region bars Bosnian state authorities in separatist move,"SARAJEVO (Reuters) - Bosnia's autonomous Serb region passed legislation barring the state police and judiciary from its territory after a court sentenced its separatist leader Milorad Dodik to a year in jail and banned him from politics for six years.

The move undermines state institutions, touching off a constitutional crisis in ethnically polarised post-war Bosnia. Russia, Dodik's most powerful supporter, said the sentence was politically motivated and would destabilise the Balkans.

The court in Bosnia's capital Sarajevo acted after Dodik

signed Serb Republic legislation suspending rulings by Bosnia's constitutional court and international envoy Christian Schmidt, who oversees implementation of the 1995 Dayton peace treaty.

Dodik, in remarks to lawmakers before they approved the law on Thursday evening, cast the move as an act of secession in defiance of the 1990s peace accord that kept Bosnia intact but split into two autonomous regions largely along ceasefire lines.

""This moment is favourable and I call on you to vote for the law without hesitation,"" the Bosnian Serb nationalist leader told MPs in Banja Luka, the regional capital. ""We think this creates momentum for us to do this without the use of force.""

Aleksandar Vucic, president of neighbouring Serbia, and Hungarian Prime Minister Viktor Orban also condemned the court verdict against Dodik.

(Reporting by Daria Sito-Sucic; editing by Mark Heinrich)",News,World,Complimentary,Short,,2025-02-28,,SARAJEVO (Reuters) -     Bosnia's autonomous Serb region passed legislation barring the state police and judiciary from its territory after a court sentenced its separatist leader Milorad Dodik to a year in jail and banned him from politics for six years.,https://www.thestar.com.my/news/world/2025/02/28/serb-region-bars-bosnian-state-authorities-in-separatist-move,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190606.jpg,217,What legislation did Bosnia's autonomous Serb region pass after the court sentenced Milorad Dodik to jail?
1567935,Russia lauds 'substantive' talks with US in Istanbul,"MOSCOW (Reuters) - The Russian Foreign Ministry praised the latest round of talks with the United States in a statement on Friday, calling them ""substantive and businesslike.""

Russian and U.S. teams held six hours of talks in Turkey on Thursday to try to restore the normal functioning of their embassies, and President Vladimir Putin said initial contacts with Donald Trump's new administration had inspired hope.

The Foreign Ministry said the delegations had discussed issues related to what it said was the illegal confiscation of Russia's diplomatic property in the U.S. and had asked the Americans to consider restoring direct air links.

It said both sides had agreed on steps to restore the uninterrupted financing and normal operations of their respective embassies.

(Reporting by Reuters; Writing by Lucy Papachristou; Editing by Andrew Osborn)",News,World,Complimentary,Short,,2025-02-28,,"MOSCOW (Reuters) -     The Russian Foreign Ministry praised the latest round of talks with the United States in a statement on Friday, calling them ""substantive and businesslike.""",https://www.thestar.com.my/news/world/2025/02/28/russia-lauds-039substantive039-talks-with-us-in-istanbul,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190688.jpg,132,What did the Russian Foreign Ministry say about the talks with the United States regarding their embassies?
1567946,Scholz to attend Ukraine meeting hosted by British prime minister,"BERLIN (Reuters) - Germany's outgoing Chancellor Olaf Scholz will travel to London on Sunday to participate in a meeting of European Union leaders to discuss their response to Donald Trump's push for peace in Ukraine, a government spokesperson said on Friday.

British Prime Minister Keir Starmer is hosting leaders of Italy, Poland and other allies - possibly including Ukrainian President Volodymyr Zelenskiy - to discuss defence spending and security.

(Reporting by Andreas Rinke, Writing by Friederike Heine; editing by Matthias Williams)",News,World,Complimentary,Short,,2025-02-28,,"BERLIN (Reuters) -     Germany's outgoing Chancellor Olaf Scholz will travel to London on Sunday to participate in a meeting of European Union leaders to discuss their response to Donald Trump's push for peace in Ukraine, a government spokesperson said on Friday.",https://www.thestar.com.my/news/world/2025/02/28/scholz-to-attend-ukraine-meeting-hosted-by-british-prime-minister,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190730.jpg,81,What is the purpose of Chancellor Olaf Scholz's trip to London on Sunday?
1567672,"SWM Environment, UiTM sign MoU on waste management and environmental sustainability","JASIN: SWM Environment and Universiti Teknologi MARA (UiTM) signed a Memorandum of Understanding (MoU) to establish a strategic partnership focused on public education and awareness.

The initiative aims to enhance communication, education and public awareness, particularly in areas related to waste management and environmental sustainability, said SWM Environment’s General Manager (Corporate), Mohd Norlisam Mohd Nordin.

He said that the MoU places significant importance on knowledge-sharing regarding sustainable waste management.

""This includes fostering a culture of waste separation at the source to facilitate recycling efforts,"" he said after the signing of the MoU on Friday (Feb 28).

The MoU was signed in a ceremony at UiTM Melaka Campus here, with SWM Environment represented by Mohd Norlisam and UiTM by its Rector, Prof Datuk Ts Dr Mohd Rasdi Zaini.

Mohd Norlisam said SWM Environment and UiTM have agreed to collaborate in various fields, including research and development related to public awareness campaigns, waste management services and recycling initiatives.

“As a concessionaire responsible for waste management and public cleansing services in the country, SWM Environment is honoured to work alongside UiTM in conducting research that encourages behavioural change towards a more sustainable and environmentally conscious lifestyle,” he said.

The partnership, he noted, will involve sharing expertise, facilities, resources and relevant information while engaging university members in communication, education as well as public awareness (CEPA) programmes on environmental sustainability.

Prof Dr Mohd Rasdi in his speech welcomed the collaboration, expressing appreciation for SWM Environment as a strategic partner in strengthening research and expertise sharing in the field.

“This partnership also provides an opportunity for members of higher education institutions, such as UiTM, to exchange knowledge, expertise and technical skills with SWM Environment,” he added.",Metro,Metro News,Complimentary,Short,,2025-02-28,"SWM Environment,Universiti Teknologi MARA (UiTM),Memorandum of Understanding (MoU),waste management",JASIN: SWM Environment and Universiti Teknologi MARA (UiTM) signed a Memorandum of Understanding (MoU) to establish a strategic partnership focused on public education and awareness.,https://www.thestar.com.my/metro/metro-news/2025/02/28/swm-environment-uitm-sign-mou-on-waste-management-and-environmental-sustainability,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190109.jpg,280,What is the main focus of the partnership established between SWM Environment and Universiti Teknologi MARA (UiTM) as outlined in their Memorandum of Understanding?
1567229,Johor-Singapore SEZ gets initial investors,"THE Johor-Singapore Special Economic Zone (JS-SEZ) has landed one of its earliest investors – Hong Kong-listed Gold Peak Technology Group.

Gold Peak, a battery technology and energy storage solutions company, intends to expand in the region with a proposed RM670mil investment involv- ing the establishment of a manufacturing and research- and-development facility.

Johor Mentri Besar Datuk Onn Hafiz Ghazi said the investment would bring advanced manufacturing capabilities, high-­quality job opportunities and sustainable economic growth to the state.

At the Iskandar Puteri event, Onn Hafiz also launched United Overseas Bank’s (UOB) Green Lane initiative with Invest Johor, which would fast-track investments into the JS-SEZ.

The ceremony also saw the intro­duction of Gold Peak as UOB’s first client under the Green Lane, where the Hong Kong firm’s executive director and managing director Michael Lam presented a letter of intent to Invest Johor chief executive officer Natazha Hariss.

Lam said the JS-SEZ presented a strategic opportunity for Gold Peak to expand its footprint in South-East Asia.

“Our future facility will serve as a hub for innovation in battery technology and energy storage.

“It will focus on producing next-generation battery technologies and is expected to play a pivotal role in advancing sustainable energy storage solutions, mainly for data centres across South-East Asia.

“The company’s proposed investment is expected to create approximately 150 to 180 employment opportunities, contributing to the region’s socio-economic development and driving innovation,” he said.

UOB Malaysia chief executive officer Ng Wei Wei said its Green Lane initiative was an outcome arising from the memorandum of understanding signed with Invest Johor at the Asean conference in August last year.",Metro,Metro News,Complimentary,Short,,2025-02-28,"UOB Malaysia,Green Lane,Fast Track,Investment,JS-SEZ,Economy,Gold Peak Technology Group,Onn Hafiz Ghazi",THE Johor-Singapore Special Economic Zone (JS-SEZ) has landed one of its earliest investors – Hong Kong-listed Gold Peak Technology Group.,https://www.thestar.com.my/metro/metro-news/2025/02/28/johor-singapore-sez-gets-initial-investors,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189656.jpg,267,What is the amount of the investment that Gold Peak Technology Group plans to make in the Johor-Singapore Special Economic Zone?
1567228,"MPKj fines 92 food premises as it tackles cleanliness, other violations","Disclaimer: by clicking the Submit button, it is deemed that you consent to the rules and terms set forth in the Privacy Policy as well as Terms and Conditions set forth by this site.",Metro,Metro News,Metered,Short,,2025-02-28,"Kajang Municipal Council,MPKJ,Food inspection,Cleanliness,violations,Factory pollution,Sungai Kabul.",A TOTAL of 92 compounds were issued to food premises during Kajang Municipal Council's (MPKj) food inspection throughout January.,https://www.thestar.com.my/metro/metro-news/2025/02/28/mpkj-fines-92-food-premises-as-it-tackles-cleanliness-other-violations,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189653.jpg,34,What action indicates that you agree to the Privacy Policy and Terms and Conditions of the site?
1567226,Dataran Merdeka parking woes,"VISITORS are raising concerns over dirty, poorly lit, and cracked structures at the underground carpark beneath Dataran Merdeka in Kuala Lumpur.

They are also unhappy about several non-functional parking payment machines there, which is causing great inconvenience.

Nadila Abd Rahim said that because of this, visitors tended to crowd at the remaining few machines still functional.

“The machines are also located far from each other, forcing us to walk some distance to pay for parking,” she said.

KC Chong, meanwhile, took issue with poor lighting at the underground facility, which she said posed a risk especially to women.

“Some parts of the carpark are very dark, which may encourage criminals to take advantage of the situation,” she said.

S. Ganesan said the parking facility reflected poorly on Kuala Lumpur and its readiness to welcome visitors ahead of the Visit Malaysia 2026 campaign.

Several parking payment machines at the carpark are non-functional.

“This is a tourism hotspot,” she said.

“What kind of impression are we giving to people who visit?”

Amir Hakim Abdullah found the cracked floors and spots of discolouration on the walls thoroughly unpleasant.

“The relevant authorities should undertake works to repair and spruce up the parking facility,” he said.

Adrian Wong, meanwhile, said stronger penalties were needed to deter vandals and litterbugs in the area.

“I have seen some people throwing used plastic wraps on the ground.

“We cannot always blame the authorities; the public should behave responsibly too,” he added.

According to a banner displayed on site, the carpark operates between 6am and 8pm on weekdays and around the clock on weekends.

Owned by Kuala Lumpur City Hall (DBKL), the facility is currently managed by a third party.

DBKL had yet to respond to requests for comment at press time.",Metro,Metro News,Complimentary,Short,,2025-02-28,"Dataran Merdeka,parking lot,underground parking,Visit Malaysia 2026,DBKL","VISITORS are raising concerns over dirty, poorly lit, and cracked structures at the underground carpark beneath Dataran Merdeka in Kuala Lumpur.",https://www.thestar.com.my/metro/metro-news/2025/02/28/dataran-merdeka-parking-woes,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189269.jpg,293,What specific issues are visitors facing at the underground carpark beneath Dataran Merdeka in Kuala Lumpur?
1567234,Event fosters better connection with phone-free time,"Party-goers encouraged to “go dark” in Heikenen’s “Celebrate Boring” campaign shut down their phones to enjoy moments with each other.

The outcome was a “reclaimed” 1,236,047.76 minutes or 858 days of uninterrupted in-real-life time, the brand said in a media statement.

It is certainly a unique move that serves as a reminder that celebrations are best when your phones take a rest.

The campaign redefined digital device usage habits, with the “Heineken 404 Boring Meme Challenge” and “Heineken Boring Brunch” creating joyous connections between people, the brand said.

The phone-free fun also offered immersive experiences, feel-good music and great company.

Across pubs and bars nationwide, patrons embraced the brand’s message to “disconnect to reconnect”.

By locking their phones in designated phone lockers, they embraced uninterrupted moments of interaction and were rewarded with ice-cold, refreshing Heineken beer.

“At Heineken, we believe that life is truly better when lived in the moment,” said Heineken Malaysia marketing manager Joyce Lim.

“In today’s fast-paced, digitally driven world, it is all too easy to get caught up in endless scrolling.

“This campaign offers a refreshing change – reminding us to pause, put down the phone, and truly engage with those around us.

“The overwhelming response showed that people, especially the Millennials and Gen Z, are eager for authentic, face-to-face connections,” Lim added.",Metro,Metro News,Complimentary,Short,Jarod Lim,2025-02-28,"heineken,phone,boring,brand","Party-goers encouraged to ""go dark"" in Heikenen's ""Celebrate Boring"" campaign shut down their phones to enjoy moments with each other.",https://www.thestar.com.my/metro/metro-news/2025/02/28/event-fosters-better-connection-with-phone-free-time,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189306.jpg,217,"What was the total amount of uninterrupted time reclaimed by participants in Heineken's ""Celebrate Boring"" campaign?"
1567299,"Verizon FAA system puts US air safety at risk, says Starlink owner Musk","WASHINGTON (Reuters) - Elon Musk on Thursday said a U.S, Federal Aviation Administration communication system operated by Verizon is months away from failure and putting air safety at risks.

Musk, the world's richest person and a senior adviser to President Donald Trump who is working on restructuring the federal government, owns the Starlink satellite system which is a rival to Verizon's. Verizon operates the largest U.S. wireless network.

""The Verizon communication system to air traffic control is breaking down very rapidly. The FAA assessment is single digit months to catastrophic failure, putting air traveler safety at serious risk,"" Musk, said in a post on social media platform X.

This week, the FAA said it was testing three Starlink terminals at a government facility in Alaska to address concerns about reliable weather information for the aviation community in that state.

""The FAA has been considering the use of Starlink since the prior administration to increase reliability at remote sites, including in Alaska,"" the FAA said this week. The agency did not immediately comment on Musk's tweet.

On Wednesday, the Washington Post reported that the FAA was close to canceling a $2.4 billion contract awarded to Verizon in 2023 to overhaul a communications system, and awarding the work to Musk's Starlink. The FAA said it has not made any decision on the contract.

Verizon did not immediately comment on Musk's remarks. The company said this week company it was at the beginning of a 15-year contract with the FAA ""that will help the agency modernize its technology. Protecting Americans who rely on a safe, secure and functioning air traffic control system is more important than ever, and our enhancements will help make that happen.""

(Reporting by David Shepardson in Washington Mrinmay Dey in Bengaluru; Editing by David Gregorio)",Tech,Technology,Complimentary,Short,,2025-02-28,Technology,"WASHINGTON (Reuters) -     Elon Musk on Thursday said a U.S, Federal Aviation Administration communication system operated by Verizon is months away from failure and putting air safety at risks.",https://www.thestar.com.my/tech/tech-news/2025/02/28/verizon-faa-system-puts-us-air-safety-at-risk-says-starlink-owner-musk,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189434.jpg,296,What did Elon Musk say about the Verizon communication system used by the FAA?
1567447,"Meta in talks to raise $35 billion for data center financing led by Apollo, Bloomberg News reports","(Reuters) -Apollo Global Management is in talks to lead a roughly $35 billion financing package for Meta Platforms to help develop data centers in the U.S., Bloomberg News reported on Thursday citing people with knowledge of the matter.

The alternative asset manager has discussed providing a major part of the financing, according to the report.

Growing computational requirements of artificial intelligence systems have significantly increased the demand for data centers.

Meta CEO Mark Zuckerberg had said in January the company would spend as much as $65 billion this year to expand its AI infrastructure.

The Facebook-parent did not immediately respond to a request for comment, while Apollo Global Management declined to comment when contacted by Reuters.

Meta also plans to invest $10 billion to set up an AI data center in Louisiana, it said in December.

The amount of electricity used by the Meta data center in Louisiana will be matched by renewable energy, for which the tech firm will be working with utility Entergy.

Last week, brokerage TD Cowen said Microsoft canceled leases totaling ""a couple of hundred megawatts"" of capacity with at least two private data-center operators.

It has stoked skepticism among investors due to slow payoffs and breakthroughs at Chinese startup DeepSeek, which showcased AI tech at a much lower cost than its Western rivals.

(Reporting by Jaspreet Singh in Bengaluru; Editing by Vijay Kishore and Krishna Chandra Eluri)",Tech,Technology,Complimentary,Short,,2025-02-28,Technology,"(Reuters) -Apollo Global Management is in talks to lead a roughly $35 billion financing package for Meta Platforms to help develop data centers in the U.S., Bloomberg News reported on Thursday citing people with knowledge of the matter.",https://www.thestar.com.my/tech/tech-news/2025/02/28/meta-in-talks-to-raise-35-billion-for-data-center-financing-led-by-apollo-bloomberg-news-reports,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189664.jpg,232,What is the amount that Apollo Global Management is negotiating to finance for Meta Platforms to develop data centers in the U.S.?
